customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-11716,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,388.42,Yes
CUST-11717,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.18,247.98,No
CUST-11718,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1012.92,No
CUST-11719,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,48.06,356.27,No
CUST-11720,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,81.57,5145.23,No
CUST-11721,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.34,1075.04,No
CUST-11722,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,53.06,3754.19,Yes
CUST-11723,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.78,2609.85,Yes
CUST-11724,Female,0,No,Yes,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.59,2348.31,No
CUST-11725,Female,0,Yes,No,64,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,63.36,4071.51,No
CUST-11726,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,101.85,903.05,No
CUST-11727,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,45.05,971.04,No
CUST-11728,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.81,1920.7,No
CUST-11729,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.04,3181.21,No
CUST-11730,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.18,4193.47,No
CUST-11731,Female,0,No,No,67,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.67,3140.02,No
CUST-11732,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.67,2182.84,No
CUST-11733,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,221.16,No
CUST-11734,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),81.51,1079.57,No
CUST-11735,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),64.3,3746.23,No
CUST-11736,Female,1,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,66.55,2180.02,No
CUST-11737,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.9,1080.4,No
CUST-11738,Male,0,No,No,41,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),55.76,2283.08,No
CUST-11739,Male,0,No,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,65.0,3837.16,No
CUST-11740,Male,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.36,1018.01,No
CUST-11741,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.84,237.38,No
CUST-11742,Male,1,Yes,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),66.28,3497.36,No
CUST-11743,Male,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,44.49,1360.96,No
CUST-11744,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,45.92,2709.36,No
CUST-11745,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.65,613.42,No
CUST-11746,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.47,1099.17,Yes
CUST-11747,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,57.53,4036.19,No
CUST-11748,Female,1,No,No,61,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.8,3173.99,No
CUST-11749,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,77.87,304.58,No
CUST-11750,Female,1,No,Yes,59,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.04,3063.6,Yes
CUST-11751,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,68.7,262.09,No
CUST-11752,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,62.54,503.98,No
CUST-11753,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.72,1674.71,No
CUST-11754,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.34,716.0,No
CUST-11755,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.64,1311.39,No
CUST-11756,Male,0,No,No,9,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.33,533.12,Yes
CUST-11757,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),55.98,2440.28,Yes
CUST-11758,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.73,320.41,Yes
CUST-11759,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.92,1390.07,Yes
CUST-11760,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),62.29,1442.05,No
CUST-11761,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),76.31,3583.09,No
CUST-11762,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.24,2539.38,No
CUST-11763,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.11,337.96,No
CUST-11764,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,73.1,2387.29,No
CUST-11765,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.73,639.48,Yes
CUST-11766,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),77.61,1980.12,No
CUST-11767,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.88,2108.78,No
CUST-11768,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),60.14,1377.24,No
CUST-11769,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.18,1145.82,No
CUST-11770,Male,1,Yes,Yes,57,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),58.51,3339.44,No
CUST-11771,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.71,1127.64,No
CUST-11772,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.96,1796.45,Yes
CUST-11773,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.02,914.69,Yes
CUST-11774,Female,0,Yes,No,50,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,41.53,2060.56,No
CUST-11775,Male,0,No,Yes,51,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.28,2765.59,No
CUST-11776,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.1,2939.08,No
CUST-11777,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),51.98,628.95,No
CUST-11778,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,59.74,1931.75,No
CUST-11779,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,51.7,1119.54,No
CUST-11780,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.68,1147.02,No
CUST-11781,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,68.26,1630.93,No
CUST-11782,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.46,1557.37,No
CUST-11783,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),56.27,1847.4,No
CUST-11784,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.9,2822.53,No
CUST-11785,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.31,3529.77,No
CUST-11786,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,67.22,3941.47,No
CUST-11787,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.27,585.43,Yes
CUST-11788,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.11,4073.4,Yes
CUST-11789,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.98,5171.33,No
CUST-11790,Female,0,No,No,38,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.96,2321.46,Yes
CUST-11791,Female,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.51,3154.13,No
CUST-11792,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1201.72,No
CUST-11793,Male,0,No,Yes,61,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,59.28,3644.07,No
CUST-11794,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.67,411.91,No
CUST-11795,Male,1,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.87,2845.18,No
CUST-11796,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),74.55,2399.61,Yes
CUST-11797,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),62.96,630.83,No
CUST-11798,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),87.19,2379.0,No
CUST-11799,Female,0,No,Yes,71,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.02,3541.28,No
CUST-11800,Male,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),58.76,4033.48,No
CUST-11801,Male,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.49,4777.51,No
CUST-11802,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,67.08,4840.37,No
CUST-11803,Male,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),62.82,2596.5,No
CUST-11804,Male,0,No,Yes,55,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),67.66,3741.72,No
CUST-11805,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),73.05,916.81,No
CUST-11806,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.05,980.02,No
CUST-11807,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,72.58,863.87,Yes
CUST-11808,Male,0,Yes,No,68,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),47.7,3237.84,No
CUST-11809,Female,0,No,No,44,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,95.09,4207.29,No
CUST-11810,Male,1,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.59,6371.57,No
CUST-11811,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,795.91,No
CUST-11812,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.53,2254.03,No
CUST-11813,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,53.11,2602.02,No
CUST-11814,Female,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.14,2315.35,No
CUST-11815,Male,0,No,No,27,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.39,1770.76,No
CUST-11816,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.05,1664.95,No
CUST-11817,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,74.24,2759.92,No
CUST-11818,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.1,344.17,Yes
CUST-11819,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,253.65,Yes
CUST-11820,Male,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.14,67.46,No
CUST-11821,Female,0,Yes,Yes,11,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.43,613.12,Yes
CUST-11822,Male,0,No,Yes,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.83,579.6,No
CUST-11823,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.27,116.01,No
CUST-11824,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.22,275.11,Yes
CUST-11825,Female,1,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.98,4328.78,No
CUST-11826,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,246.82,No
CUST-11827,Female,1,No,Yes,40,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),58.29,2328.68,No
CUST-11828,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.75,498.56,Yes
CUST-11829,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.65,1299.4,No
CUST-11830,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,68.98,1172.07,No
CUST-11831,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.17,1151.03,No
CUST-11832,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,81.08,3722.49,No
CUST-11833,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.05,4176.9,No
CUST-11834,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,805.34,No
CUST-11835,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,81.98,3018.04,No
CUST-11836,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.51,1099.5,No
CUST-11837,Male,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,83.98,4938.12,No
CUST-11838,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.35,2039.15,No
CUST-11839,Female,0,No,No,68,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),61.03,4182.98,No
CUST-11840,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),51.24,3688.38,No
CUST-11841,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.94,1061.79,No
CUST-11842,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1197.7,No
CUST-11843,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,70.38,508.91,No
CUST-11844,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.75,733.39,No
CUST-11845,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.9,3346.33,No
CUST-11846,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.59,1232.88,No
CUST-11847,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.52,539.92,Yes
CUST-11848,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.1,4542.47,No
CUST-11849,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,62.45,344.47,No
CUST-11850,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,82.94,2148.69,Yes
CUST-11851,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.09,955.25,No
CUST-11852,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),58.44,1249.24,No
CUST-11853,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1082.62,No
CUST-11854,Male,0,Yes,No,67,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,57.94,3894.74,No
CUST-11855,Female,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,60.14,646.74,No
CUST-11856,Male,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,89.15,1604.77,Yes
CUST-11857,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.63,385.72,Yes
CUST-11858,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,884.29,No
CUST-11859,Female,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.06,3442.15,No
CUST-11860,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,65.68,2833.2,No
CUST-11861,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.69,710.25,No
CUST-11862,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,231.37,No
CUST-11863,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.38,50.94,No
CUST-11864,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.33,777.11,No
CUST-11865,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.68,4106.7,No
CUST-11866,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.38,180.92,No
